order_id,product_id,customer_id,order_date,sales_amount,discount,quantity,profit
ORD23360,PROD0083,CUST0531,09/19/2023,1850.45,0.15,5,301.32
ORD47095,PROD0005,CUST0412,02/29/2024,970.51,0.22,8,154.82
ORD64486,PROD0011,CUST0447,09/02/2023,175.27,0.22,7,32.27
ORD33766,PROD0098,CUST0639,12/30/2023,3483.57,0.06,9,627.89
ORD90911,PROD0042,CUST0753,05/31/2024,255.77,0.07,2,26.31
ORD41667,PROD0024,CUST0346,05/28/2024,310.62,0.17,1,62.73
ORD42353,PROD0059,CUST0555,08/12/2023,147.74,0.1,6,23.23
ORD33000,PROD0104,CUST0360,08/19/2023,899.88,0.06,7,138.75
ORD82087,PROD0061,CUST0029,08/19/2023,335.87,0.28,1,70.76
ORD79486,PROD0026,CUST0832,11/29/2023,1389.49,0.16,8,225.72
ORD45116,PROD0004,CUST0491,10/25/2023,872.28,0.27,5,175.21
ORD64878,PROD0001,CUST0560,11/29/2023,582.61,0.27,3,52.75
ORD69083,PROD0091,CUST0458,05/21/2024,662.72,0.06,2,66.85
ORD97819,PROD0080,CUST0506,04/20/2024,702.43,0.19,2,63.24
ORD72318,PROD0066,CUST0287,11/23/2023,1719.41,0.02,5,138.12
ORD19266,PROD0067,CUST0553,06/19/2024,256.28,0.16,9,33.13
ORD33830,PROD0096,CUST0144,05/13/2024,1150.36,0.13,3,283.38
ORD83578,PROD0100,CUST0595,09/16/2023,755.73,0.17,2,136.06
ORD85139,PROD0080,CUST0347,11/28/2023,1842.8,0.15,5,236.25
ORD37412,PROD0097,CUST0527,04/05/2024,54.09,0.28,6,11.88
ORD27097,PROD0105,CUST0865,08/15/2023,636.21,0.24,8,70.23
ORD23625,PROD0031,CUST0377,03/30/2024,227.04,0.14,8,16.1
ORD79023,PROD0041,CUST0024,07/12/2023,1571.55,0.16,7,314.14
ORD67438,PROD0055,CUST0265,02/21/2024,986.12,0.02,7,225.46
ORD31481,PROD0070,CUST0922,09/10/2023,418.75,0.06,7,102.21
ORD30594,PROD0099,CUST0686,05/24/2024,760.25,0.11,7,156.63
ORD90309,PROD0082,CUST0041,03/24/2024,1783.62,0.04,7,101.48
ORD64194,PROD0105,CUST0873,01/03/2024,772.24,0.18,9,185.47
ORD12237,PROD0020,CUST0391,01/28/2024,2061.16,0.07,5,158.33
ORD17878,PROD0041,CUST0765,03/03/2024,919.41,0.14,4,138.67
ORD26228,PROD0090,CUST0477,07/02/2023,480.03,0.03,8,55.18
ORD41385,PROD0098,CUST0196,03/22/2024,1902.38,0.23,6,274.05
ORD11981,PROD0057,CUST0658,09/20/2023,161.87,0.15,6,34.26
ORD32891,PROD0032,CUST0053,05/07/2024,372.62,0.06,2,50.39
ORD17010,PROD0116,CUST0335,10/04/2023,157.48,0.29,1,22.16
ORD48221,PROD0049,CUST0621,10/04/2023,655.04,0.13,2,71.41
ORD30774,PROD0098,CUST0970,05/26/2024,2038.26,0.01,5,396.73
ORD51256,PROD0040,CUST0742,04/29/2024,2097.43,0.01,7,460.75
ORD69553,PROD0117,CUST0361,05/31/2024,590.32,0.3,2,59.35
ORD49542,PROD0013,CUST0257,09/19/2023,1199.29,0.01,6,211.68
ORD42702,PROD0115,CUST0439,06/07/2024,16.75,0.12,1,2.25
ORD17778,PROD0054,CUST0266,03/16/2024,1306.82,0.28,9,126.87
ORD78994,PROD0013,CUST0158,04/16/2024,613.78,0.24,4,55.59
ORD84601,PROD0106,CUST0950,05/23/2024,50.7,0.01,1,8.46
ORD61681,PROD0055,CUST0944,10/28/2023,419.75,0.27,4,29.56
ORD42304,PROD0022,CUST0985,04/07/2024,3296.53,0.09,8,504.67
ORD14979,PROD0116,CUST0902,12/04/2023,964.83,0.13,5,131.1
ORD22021,PROD0011,CUST0614,04/30/2024,192.6,0.25,8,41.85
ORD27030,PROD0114,CUST0479,08/26/2023,343.82,0.23,3,75.25
ORD51945,PROD0001,CUST0464,09/23/2023,1702.59,0.2,8,205.88
ORD54375,PROD0052,CUST0052,04/01/2024,2506.78,0.17,7,226.32
ORD83382,PROD0059,CUST0211,04/11/2024,149.39,0.09,6,34.63
ORD88734,PROD0001,CUST0505,09/17/2023,1750.48,0.06,7,189.21
ORD42119,PROD0005,CUST0016,06/01/2024,307.95,0.01,2,71.66
ORD25484,PROD0031,CUST0700,11/01/2023,24.75,0.25,1,5.69
ORD56698,PROD0077,CUST0987,07/25/2023,487.12,0.16,2,37.86
ORD89147,PROD0090,CUST0215,11/24/2023,152.18,0.18,3,19.14
ORD60072,PROD0102,CUST0453,12/19/2023,474.65,0.16,2,101.54
ORD67261,PROD0044,CUST0600,01/19/2024,1917.7,0.15,9,463.17
ORD26919,PROD0016,CUST0558,01/24/2024,721.82,0.1,2,177.58
ORD98451,PROD0117,CUST0672,08/06/2023,2529.96,0.25,8,391.56
ORD38829,PROD0112,CUST0397,09/02/2023,1973.52,0.04,5,111.43
ORD21364,PROD0055,CUST0881,09/13/2023,539.06,0.25,5,111.96
ORD80908,PROD0114,CUST0301,05/13/2024,1085.04,0.19,9,117.33
ORD87000,PROD0017,CUST0775,05/10/2024,547.6,0.2,5,97.24
ORD67114,PROD0098,CUST0138,05/14/2024,1218.84,0.26,4,302.52
ORD61773,PROD0045,CUST0378,09/02/2023,2789.92,0.2,7,577.62
ORD64660,PROD0017,CUST0780,07/18/2023,520.22,0.24,5,73.47
ORD40788,PROD0050,CUST0865,12/22/2023,97.49,0.28,5,16.5
ORD79632,PROD0002,CUST0194,05/17/2024,1006.85,0.09,3,181.53
ORD90068,PROD0091,CUST0245,08/06/2023,1036.38,0.02,3,239.17
ORD14552,PROD0094,CUST0239,02/16/2024,3463.49,0.2,9,713.35
ORD27826,PROD0077,CUST0761,05/16/2024,626.29,0.28,3,93.53
ORD48761,PROD0085,CUST0014,06/11/2024,426.79,0.02,5,55.21
ORD98428,PROD0053,CUST0602,02/07/2024,1100.46,0.06,5,138.93
ORD47889,PROD0034,CUST0035,08/19/2023,354.5,0.26,1,25.32
ORD67832,PROD0029,CUST0816,04/11/2024,2539.59,0.13,7,178.73
ORD86859,PROD0060,CUST0689,12/23/2023,779.14,0.09,5,181.45
ORD78110,PROD0118,CUST0731,08/28/2023,145.55,0.28,1,19.46
ORD46973,PROD0057,CUST0011,08/27/2023,61.58,0.03,2,12.5
ORD90679,PROD0098,CUST0319,03/19/2024,308.83,0.25,1,60.21
ORD94903,PROD0014,CUST0697,04/08/2024,269.69,0.24,5,56.08
ORD20764,PROD0070,CUST0527,12/23/2023,232.29,0.27,5,30.04
ORD76932,PROD0067,CUST0515,03/14/2024,185.09,0.22,7,18.87
ORD47584,PROD0002,CUST0619,10/21/2023,1095.37,0.01,3,86.77
ORD36937,PROD0041,CUST0695,07/05/2023,657.48,0.18,3,46.59
ORD66785,PROD0076,CUST0164,05/07/2024,2511.67,0.21,7,364.19
ORD87253,PROD0014,CUST0446,10/20/2023,347.75,0.02,5,34.2
ORD34924,PROD0034,CUST0255,01/04/2024,2500.69,0.13,6,394.17
ORD85753,PROD0047,CUST0387,05/10/2024,1054.92,0.11,5,65.11
ORD94055,PROD0075,CUST0279,02/23/2024,473.18,0.1,2,58.06
ORD48893,PROD0054,CUST0895,12/17/2023,883.31,0.27,6,117.85
ORD69099,PROD0064,CUST0750,09/30/2023,120.42,0.1,1,23.88
ORD36056,PROD0059,CUST0461,06/16/2024,24.35,0.11,1,3.2
ORD31795,PROD0071,CUST0445,02/21/2024,1524.22,0.15,4,312.89
ORD13561,PROD0098,CUST0425,11/16/2023,790.6,0.04,2,140.33
ORD39229,PROD0041,CUST0163,09/12/2023,940.79,0.12,4,146.56
ORD50586,PROD0013,CUST0800,04/04/2024,371.5,0.08,2,28.52
ORD38480,PROD0006,CUST0985,07/02/2023,2734.15,0.29,9,164.71
ORD99928,PROD0021,CUST0382,05/21/2024,1034.93,0.15,4,245.64
ORD56598,PROD0045,CUST0608,06/23/2024,2859.67,0.18,7,224.83
ORD56866,PROD0075,CUST0177,04/03/2024,483.7,0.08,2,68.7
ORD94170,PROD0057,CUST0213,10/17/2023,265.66,0.07,9,42.67
ORD98746,PROD0008,CUST0674,07/01/2024,1651.59,0.21,7,274.03
ORD94890,PROD0103,CUST0644,02/20/2024,563.51,0.26,2,55.61
ORD57834,PROD0088,CUST0397,08/06/2023,834.13,0.27,9,194.09
ORD75452,PROD0093,CUST0078,06/24/2024,2784.6,0.1,7,355.4
ORD21997,PROD0055,CUST0294,05/17/2024,575,0.2,5,128.07
ORD58396,PROD0030,CUST0593,06/21/2024,171.74,0.17,3,28.38
ORD76113,PROD0064,CUST0502,07/01/2023,243.52,0.09,2,39.07
ORD65502,PROD0009,CUST0392,05/10/2024,109.4,0.25,1,6.66
ORD75721,PROD0116,CUST0049,03/25/2024,1179.98,0.24,7,280.03
ORD22232,PROD0084,CUST0329,01/19/2024,473.89,0.09,4,31.09
ORD82186,PROD0118,CUST0105,09/02/2023,929.89,0.08,5,130.89
ORD94415,PROD0108,CUST0214,11/18/2023,1251.01,0.12,5,252.03
ORD22217,PROD0014,CUST0022,08/24/2023,352.72,0.29,7,84.26
ORD80171,PROD0114,CUST0242,10/08/2023,139.91,0.06,1,25.59
ORD28900,PROD0109,CUST0421,10/24/2023,594.83,0.01,9,144.15
ORD15652,PROD0113,CUST0312,11/26/2023,170.68,0.22,3,25.24
ORD80686,PROD0038,CUST0735,10/22/2023,113.68,0.02,1,13.29
ORD46881,PROD0112,CUST0716,08/05/2023,2294.22,0.07,6,378.46
ORD40598,PROD0059,CUST0538,10/07/2023,214.5,0.02,8,37.62
ORD92380,PROD0021,CUST0719,10/13/2023,1324.1,0.13,5,206.3
ORD68125,PROD0106,CUST0931,04/17/2024,290.87,0.29,8,25.94
ORD53735,PROD0079,CUST0025,08/10/2023,2065.08,0.17,9,438.75
ORD40239,PROD0086,CUST0531,10/07/2023,249.85,0.06,3,52.52
ORD70368,PROD0088,CUST0527,12/22/2023,578.94,0.24,6,68.01
ORD66411,PROD0011,CUST0517,08/08/2023,62.27,0.03,2,5.92
ORD80402,PROD0032,CUST0535,08/19/2023,1569.74,0.01,8,291.34
ORD33465,PROD0103,CUST0780,01/08/2024,1107.98,0.03,3,115.85
ORD38888,PROD0107,CUST0549,11/19/2023,611.82,0.28,5,64.41
ORD55489,PROD0042,CUST0071,09/27/2023,990.07,0.2,9,114.18
ORD12011,PROD0117,CUST0218,07/05/2023,2184.2,0.26,7,514.77
ORD24848,PROD0029,CUST0671,11/18/2023,1351.11,0.19,4,243.07
ORD51411,PROD0089,CUST0516,02/28/2024,810.39,0.13,2,142.55
ORD55929,PROD0057,CUST0989,12/07/2023,152.35,0.2,6,30.31
ORD99161,PROD0018,CUST0817,04/19/2024,2309.54,0.14,9,196.61
ORD72674,PROD0015,CUST0607,05/24/2024,813.69,0.15,2,48.18
ORD32063,PROD0120,CUST0190,05/30/2024,1395.86,0.08,4,213.36
ORD55294,PROD0018,CUST0846,12/16/2023,447.58,0.25,2,102.68
ORD34496,PROD0115,CUST0048,03/02/2024,77.07,0.19,5,9.94
ORD16354,PROD0006,CUST0126,04/29/2024,2490.26,0.03,6,568.75
ORD10240,PROD0023,CUST0590,05/12/2024,3086.93,0.22,8,732.16
ORD39945,PROD0114,CUST0713,06/22/2024,139.91,0.06,1,31.09
ORD21350,PROD0066,CUST0617,07/23/2023,666.71,0.05,2,65.27
ORD96534,PROD0075,CUST0570,11/27/2023,254.99,0.03,1,50.43
ORD73008,PROD0021,CUST0816,11/03/2023,249.6,0.18,1,33.07
ORD94742,PROD0057,CUST0490,08/08/2023,236.15,0.07,8,47.91
ORD82955,PROD0033,CUST0201,07/01/2023,39.2,0.3,2,9.72
ORD66721,PROD0065,CUST0436,09/16/2023,69.94,0.2,7,15.81
ORD57920,PROD0035,CUST0310,01/11/2024,2464.15,0.01,6,379.93
ORD82467,PROD0068,CUST0287,03/15/2024,1512.07,0.07,6,127.7
ORD55585,PROD0009,CUST0726,03/08/2024,1076.45,0.18,9,123.33
ORD64849,PROD0107,CUST0482,02/26/2024,302.51,0.11,2,22.88
ORD20244,PROD0024,CUST0886,11/17/2023,2541.09,0.03,7,185.41
ORD55465,PROD0017,CUST0291,05/20/2024,929.55,0.03,7,160.25
ORD42058,PROD0104,CUST0797,02/18/2024,553.88,0.19,5,40.12
ORD90186,PROD0067,CUST0645,07/07/2023,30.17,0.11,1,5.3
ORD93205,PROD0031,CUST0573,02/10/2024,97.68,0.26,4,15.47
ORD57894,PROD0060,CUST0743,01/29/2024,1340.81,0.13,9,75.74
ORD80112,PROD0002,CUST0324,10/30/2023,2478.4,0.04,7,289.53
ORD10856,PROD0120,CUST0193,07/01/2023,1304.83,0.14,4,272.64
ORD26390,PROD0114,CUST0332,08/02/2023,573.03,0.23,5,123.86
ORD84077,PROD0056,CUST0144,02/07/2024,1125.29,0.23,6,267
ORD74847,PROD0001,CUST0288,12/10/2023,904.5,0.15,4,70.12
ORD77773,PROD0097,CUST0393,12/24/2023,82.13,0.18,8,18.32
ORD10124,PROD0033,CUST0151,06/24/2024,78.12,0.07,3,15.05
ORD81519,PROD0058,CUST0374,01/03/2024,2214.81,0.26,7,453.08
ORD83523,PROD0106,CUST0550,05/22/2024,335.94,0.18,8,73.56
ORD87401,PROD0101,CUST0713,08/07/2023,53.17,0.28,7,11.96
ORD76777,PROD0086,CUST0046,05/06/2024,595.39,0.16,8,47.9
ORD46097,PROD0099,CUST0842,07/24/2023,955.49,0.13,9,112.57
ORD49762,PROD0077,CUST0588,12/27/2023,1391.76,0.2,6,210.25
ORD73316,PROD0006,CUST0841,02/17/2024,1625.94,0.24,5,132.52
ORD15426,PROD0064,CUST0581,03/01/2024,594.07,0.26,6,38.32
ORD58323,PROD0048,CUST0724,01/10/2024,220.67,0.3,1,26.48
ORD91512,PROD0119,CUST0069,10/11/2023,499.54,0.15,6,62.32
ORD12473,PROD0049,CUST0556,01/03/2024,1863.48,0.01,5,197.37
ORD63867,PROD0077,CUST0213,01/31/2024,463.92,0.2,2,33.33
ORD22381,PROD0076,CUST0045,08/28/2023,2956.78,0.07,7,218.76
ORD35047,PROD0042,CUST0617,08/21/2023,594.04,0.28,6,127.55
ORD36995,PROD0096,CUST0472,05/01/2024,1097.47,0.17,3,236.04
ORD57555,PROD0030,CUST0384,10/12/2023,48.97,0.29,1,3.93
ORD36431,PROD0113,CUST0179,03/17/2024,548.51,0.06,8,64.19
ORD59617,PROD0114,CUST0893,02/11/2024,1326.16,0.01,9,103.91
ORD30578,PROD0054,CUST0095,11/14/2023,334.77,0.17,2,64.5
ORD62465,PROD0016,CUST0704,12/15/2023,336.85,0.16,1,49.48
ORD59913,PROD0043,CUST0996,09/19/2023,779.54,0.01,3,102.78
ORD21952,PROD0015,CUST0751,11/15/2023,1416.77,0.26,4,242.98
ORD33001,PROD0090,CUST0410,08/18/2023,450.34,0.09,8,84.14
ORD67782,PROD0115,CUST0965,02/25/2024,84.49,0.26,6,8.05
ORD35777,PROD0034,CUST0858,12/30/2023,3104.31,0.19,8,169.67
ORD44439,PROD0006,CUST0732,09/20/2023,1660.17,0.03,4,119.48
ORD10971,PROD0038,CUST0420,12/19/2023,206.48,0.11,2,31.22
ORD96959,PROD0011,CUST0113,12/03/2023,182.33,0.29,8,21.72
ORD22974,PROD0073,CUST0964,09/20/2023,38.53,0.04,1,2.86
ORD60075,PROD0031,CUST0390,07/20/2023,237.6,0.2,9,44.98
ORD70606,PROD0087,CUST0234,11/04/2023,1069.75,0.23,8,229.62
ORD63412,PROD0090,CUST0808,07/23/2023,200.43,0.19,4,12.24
ORD14923,PROD0095,CUST0172,01/08/2024,1414.2,0.01,6,349.91
ORD63451,PROD0023,CUST0042,01/20/2024,3918.02,0.01,8,228.98
ORD60131,PROD0031,CUST0936,12/30/2023,49.5,0.25,2,2.49
ORD39034,PROD0055,CUST0962,08/26/2023,460,0.2,4,43.72
ORD58857,PROD0007,CUST0563,05/30/2024,2398.12,0.05,7,481.6
ORD52435,PROD0079,CUST0622,02/14/2024,2363.65,0.05,9,329.41
ORD13711,PROD0001,CUST0774,08/09/2023,590.59,0.26,3,49.25
ORD62502,PROD0102,CUST0022,05/29/2024,1463.51,0.26,7,310.61
ORD56657,PROD0005,CUST0865,07/01/2023,723.21,0.07,5,82.12
ORD90510,PROD0061,CUST0618,08/15/2023,1987.2,0.29,6,230.37
ORD21894,PROD0007,CUST0219,01/29/2024,2740.71,0.05,8,155.57
ORD50700,PROD0001,CUST0777,01/16/2024,1987.24,0.17,9,300.45
ORD78083,PROD0050,CUST0349,01/19/2024,63.37,0.22,3,12.84
ORD72350,PROD0107,CUST0392,11/27/2023,458.86,0.1,3,110.35
ORD41805,PROD0118,CUST0955,05/09/2024,1216.94,0.14,7,207.41
ORD83993,PROD0062,CUST0168,12/07/2023,2962,0,8,368.11
ORD65503,PROD0077,CUST0535,08/16/2023,278.35,0.04,1,20.01
ORD55893,PROD0011,CUST0762,12/04/2023,213.14,0.17,8,28.44
ORD33243,PROD0092,CUST0736,10/13/2023,84.23,0.18,1,11.62
ORD21206,PROD0080,CUST0434,07/28/2023,3512.16,0.1,9,673.86
ORD54588,PROD0083,CUST0347,05/19/2024,1719.83,0.21,5,321.48
ORD24033,PROD0075,CUST0670,07/16/2023,1869.08,0.21,9,233.13
ORD24985,PROD0030,CUST0776,01/22/2024,59.31,0.14,1,13.05
ORD48705,PROD0080,CUST0012,03/24/2024,3707.28,0.05,9,510.59
ORD37690,PROD0012,CUST0094,09/18/2023,150.83,0.21,3,13.51
ORD48141,PROD0025,CUST0743,12/05/2023,31.38,0.25,1,1.95
ORD90173,PROD0006,CUST0688,07/19/2023,2233.53,0.13,6,290.35
ORD36633,PROD0029,CUST0010,12/22/2023,1668.04,0,4,245.51
ORD72782,PROD0038,CUST0750,04/12/2024,464,0,4,64.43
ORD36697,PROD0098,CUST0599,03/28/2024,3446.51,0.07,9,268.83
ORD77094,PROD0010,CUST0466,12/14/2023,2257.55,0.01,5,395.57
ORD39637,PROD0053,CUST0052,03/13/2024,351.21,0.25,2,77.92
ORD33910,PROD0048,CUST0788,10/21/2023,784.95,0.17,3,165.96
ORD29783,PROD0040,CUST0445,05/16/2024,1331.7,0.12,5,314.26
ORD30119,PROD0114,CUST0433,12/17/2023,843.92,0.19,7,50.91
ORD67357,PROD0049,CUST0568,06/10/2024,293.64,0.22,1,47.09
ORD78614,PROD0083,CUST0138,11/08/2023,2743.02,0.1,7,137.29
ORD98294,PROD0011,CUST0258,10/03/2023,97.58,0.24,4,5.77
ORD17202,PROD0066,CUST0197,12/19/2023,266.68,0.24,1,53.54
ORD86856,PROD0085,CUST0536,06/05/2024,258.69,0.01,3,17.73
ORD27424,PROD0001,CUST0117,05/27/2024,1787.72,0.16,8,122.63
ORD68791,PROD0108,CUST0305,07/21/2023,1637.68,0.28,8,192.97
ORD86102,PROD0011,CUST0566,08/22/2023,93.73,0.27,4,14.62
ORD94859,PROD0057,CUST0282,01/26/2024,31.11,0.02,1,7.57
ORD50903,PROD0092,CUST0310,01/24/2024,542.36,0.12,6,124.91
ORD95261,PROD0057,CUST0377,07/18/2023,92.36,0.03,3,20.27
ORD72902,PROD0025,CUST0338,02/23/2024,167.36,0.2,5,16.92
ORD48251,PROD0062,CUST0259,05/06/2024,673.86,0.09,2,144.85
ORD16090,PROD0067,CUST0550,03/13/2024,27.46,0.19,1,1.92
ORD28248,PROD0038,CUST0325,01/22/2024,908.28,0.13,9,59.22
ORD66808,PROD0075,CUST0699,02/02/2024,1940.05,0.18,9,222.65
ORD51277,PROD0058,CUST0659,07/23/2023,2497.01,0.27,8,518.08
ORD13603,PROD0057,CUST0335,02/20/2024,156.16,0.18,6,21.3
ORD86948,PROD0008,CUST0123,10/24/2023,283.73,0.05,1,60.93
ORD32225,PROD0070,CUST0267,06/21/2024,504.03,0.01,8,82.09
ORD99380,PROD0047,CUST0644,11/08/2023,1526.67,0.08,7,138.6
ORD42244,PROD0111,CUST0138,08/17/2023,53.46,0.26,5,4.84
ORD54165,PROD0050,CUST0934,01/12/2024,40.08,0.26,2,5.69
ORD16499,PROD0038,CUST0812,03/15/2024,779.52,0.04,7,129.68
ORD96604,PROD0094,CUST0354,06/22/2024,336.73,0.3,1,17.53
ORD86747,PROD0041,CUST0320,06/28/2024,443.67,0.17,2,98.88
ORD68984,PROD0085,CUST0204,03/19/2024,182.91,0.3,3,12.2
ORD82676,PROD0071,CUST0064,07/22/2023,2824.29,0.3,9,655.16
ORD71088,PROD0116,CUST0660,11/29/2023,865.02,0.22,5,140.96
ORD14581,PROD0032,CUST0324,01/01/2024,586.67,0.26,4,139.17
ORD66339,PROD0089,CUST0154,09/05/2023,1061.89,0.24,3,189.59
ORD79635,PROD0044,CUST0614,12/21/2023,2256.12,0,9,535.87
ORD29317,PROD0084,CUST0542,08/21/2023,822.8,0.21,8,97.34
ORD90046,PROD0004,CUST0833,04/20/2024,458.84,0.04,2,33.82
ORD15269,PROD0051,CUST0988,07/29/2023,367.78,0.18,1,68.47
ORD44319,PROD0078,CUST0792,11/29/2023,1899.56,0.29,8,362.79
ORD73948,PROD0093,CUST0104,08/06/2023,1745.9,0.21,5,408.63
ORD72493,PROD0051,CUST0649,11/14/2023,1210.98,0.1,3,218.68
ORD81477,PROD0067,CUST0570,12/29/2023,25.76,0.24,1,6.16
ORD27075,PROD0062,CUST0940,06/05/2024,866.38,0.22,3,173.58
ORD64975,PROD0064,CUST0195,08/31/2023,528.51,0.21,5,56.1
ORD87208,PROD0117,CUST0466,07/23/2023,666.22,0.21,2,145.67
ORD76505,PROD0114,CUST0953,08/10/2023,904.95,0.24,8,46.28
ORD47611,PROD0118,CUST0775,06/22/2024,671.14,0.17,4,85.04
ORD49292,PROD0078,CUST0652,11/16/2023,1979.83,0.26,8,323.88
ORD94322,PROD0042,CUST0856,08/16/2023,292.9,0.29,3,39.16
ORD41855,PROD0120,CUST0724,01/07/2024,3174.82,0.07,9,534.33
ORD20412,PROD0045,CUST0146,04/03/2024,3318.01,0.26,9,687.79
ORD68271,PROD0043,CUST0921,09/01/2023,383.21,0.27,2,33.3
ORD96871,PROD0054,CUST0950,04/03/2024,907.52,0.1,5,125.23
ORD32894,PROD0006,CUST0326,11/25/2023,855.76,0,2,207.92
ORD20606,PROD0037,CUST0457,07/09/2023,2150.48,0.25,9,376.81
ORD58727,PROD0100,CUST0462,10/29/2023,2963.74,0.07,7,469.56
ORD88794,PROD0031,CUST0464,06/01/2024,212.52,0.08,7,36.29
ORD80773,PROD0086,CUST0651,03/16/2024,478.44,0.1,6,116.29
ORD37990,PROD0085,CUST0028,02/26/2024,134.13,0.23,2,16.78
ORD99074,PROD0005,CUST0166,05/27/2024,583.24,0.25,5,114.11
ORD33303,PROD0035,CUST0167,03/13/2024,3696.22,0.01,9,481.89
ORD92196,PROD0011,CUST0873,04/28/2024,157.93,0.18,6,10.71
ORD11157,PROD0058,CUST0247,04/17/2024,786.73,0.08,2,190.97
ORD97305,PROD0070,CUST0016,08/13/2023,267.29,0.3,6,39.46
ORD42031,PROD0047,CUST0587,05/02/2024,1770.84,0.17,9,349.96
ORD38142,PROD0046,CUST0949,07/24/2023,2455.58,0.22,7,532.34
ORD35891,PROD0007,CUST0180,01/04/2024,2369.27,0.27,9,384.79
ORD21182,PROD0115,CUST0268,05/17/2024,110.75,0.03,6,14.85
ORD53800,PROD0041,CUST0717,02/24/2024,264.6,0.01,1,54.63
ORD55942,PROD0026,CUST0322,09/18/2023,1042.12,0.16,6,197.14
ORD20573,PROD0105,CUST0801,09/23/2023,502.27,0.2,6,62.58
ORD22401,PROD0069,CUST0710,12/02/2023,3942.99,0.09,9,971.9
ORD89360,PROD0018,CUST0575,08/22/2023,1772.44,0.01,6,123.17
ORD29878,PROD0007,CUST0702,03/12/2024,833.03,0.23,3,71.81
ORD30855,PROD0052,CUST0911,04/10/2024,1074.34,0.17,3,134.57
ORD19869,PROD0104,CUST0384,05/26/2024,727.56,0.24,7,60.32
ORD23397,PROD0002,CUST0571,03/17/2024,553.22,0.25,2,131.76
ORD93770,PROD0042,CUST0197,06/06/2024,231.02,0.16,2,12.23
ORD64702,PROD0036,CUST0613,06/28/2024,1062.28,0.12,3,119.48
ORD55965,PROD0118,CUST0020,01/01/2024,1160.34,0.18,7,91.44
ORD40462,PROD0059,CUST0477,01/29/2024,76.33,0.07,3,5.65
ORD40901,PROD0103,CUST0845,12/02/2023,2372.07,0.11,7,337.92
ORD93454,PROD0008,CUST0928,06/25/2024,824.3,0.08,3,81.35
ORD80554,PROD0113,CUST0280,05/02/2024,415.76,0.05,6,46.64
ORD80092,PROD0029,CUST0066,08/28/2023,1668.04,0.2,5,282.01
ORD30318,PROD0070,CUST0454,10/09/2023,414.3,0.07,7,58.35
ORD85855,PROD0080,CUST0302,11/10/2023,2367.46,0.22,7,378.72
ORD24468,PROD0107,CUST0432,03/03/2024,407.88,0.2,3,47.22
ORD40904,PROD0044,CUST0355,12/21/2023,1584.3,0.21,8,183.81
ORD81985,PROD0002,CUST0198,12/13/2023,693.36,0.06,2,166.08
ORD35762,PROD0005,CUST0529,08/07/2023,133.76,0.14,1,15.1
ORD31592,PROD0116,CUST0463,06/29/2024,987.01,0.11,5,73.56
ORD85494,PROD0028,CUST0746,02/22/2024,723.12,0.02,6,125.63
ORD19741,PROD0052,CUST0285,06/12/2024,1126.11,0.13,3,236.56
ORD19916,PROD0117,CUST0467,02/23/2024,1239.68,0.02,3,246.52
ORD87933,PROD0063,CUST0596,02/27/2024,709.82,0.04,5,127.25
ORD62126,PROD0067,CUST0438,12/24/2023,90.51,0.11,3,21.16
ORD22903,PROD0106,CUST0152,08/06/2023,319.55,0.22,8,63.56
ORD37996,PROD0041,CUST0116,10/02/2023,1534.13,0.18,7,214.55
ORD91738,PROD0105,CUST0182,10/29/2023,429.02,0.18,5,92.38
ORD93578,PROD0085,CUST0154,01/06/2024,282.2,0.19,4,64.3
ORD72971,PROD0021,CUST0901,05/28/2024,712.27,0.22,3,161.01
ORD12994,PROD0098,CUST0327,07/31/2023,1498.84,0.09,4,325.64
ORD50618,PROD0057,CUST0257,12/21/2023,61.58,0.03,2,10.73
ORD89426,PROD0038,CUST0857,04/24/2024,760.96,0.18,8,74.66
ORD42322,PROD0073,CUST0693,11/18/2023,69.04,0.14,2,5.85
ORD59819,PROD0021,CUST0360,06/14/2024,298.3,0.02,1,23.16
ORD47344,PROD0005,CUST0875,07/22/2023,821.2,0.12,6,165.93
ORD81396,PROD0049,CUST0592,01/14/2024,1942.53,0.14,6,338.13
ORD82795,PROD0069,CUST1000,02/14/2024,1848.73,0.04,4,272.65
ORD99927,PROD0028,CUST0273,07/07/2023,602.6,0.02,5,123.22
ORD74662,PROD0065,CUST0024,11/01/2023,17.74,0.29,2,4.19
ORD12015,PROD0032,CUST0234,05/14/2024,650.1,0.18,4,113.47
ORD15870,PROD0022,CUST0136,08/29/2023,2064.86,0.24,6,138.8
ORD51385,PROD0015,CUST0353,08/03/2023,2814.4,0.02,6,566.33
ORD56055,PROD0028,CUST0675,12/07/2023,757.56,0.23,8,152.65
ORD69976,PROD0096,CUST0464,02/22/2024,1939.3,0.12,5,336.88
ORD55902,PROD0023,CUST0504,04/09/2024,2166.79,0.27,6,311.26
ORD92248,PROD0114,CUST0566,06/15/2024,885.6,0.15,7,184.36
ORD83792,PROD0024,CUST0855,01/12/2024,321.85,0.14,1,31.69
ORD74659,PROD0050,CUST0962,05/29/2024,116.44,0.14,5,6.68
ORD47815,PROD0072,CUST0333,03/16/2024,356.99,0.28,1,67.32
ORD17877,PROD0057,CUST0383,07/23/2023,139.02,0.27,6,21.11
ORD35423,PROD0050,CUST0719,06/11/2024,47.12,0.13,2,5.91
